Sample_ID,Area median,Area sd,Area skew,Perimeter median,Perimeter sd,Perimeter skew,Eccentricity median,Eccentricity sd,Eccentricity skew,Solidity median,Solidity sd,Solidity skew,Aspect.Ratio median,Aspect.Ratio sd,Aspect.Ratio skew,Intensity.Mean median,Intensity.Mean sd,Intensity.Mean skew,Intensity.Median median,Intensity.Median sd,Intensity.Median skew,Intensity.SD median,Intensity.SD sd,Intensity.SD skew,Intensity.Max median,Intensity.Max sd,Intensity.Max skew,Intensity.Min median,Intensity.Min sd,Intensity.Min skew,Intensity.Skew median,Intensity.Skew sd,Intensity.Skew skew,Texture.Contrast.Mean median,Texture.Contrast.Mean sd,Texture.Contrast.Mean skew,Texture.Contrast.Median median,Texture.Contrast.Median sd,Texture.Contrast.Median skew,Texture.Contrast.SD median,Texture.Contrast.SD sd,Texture.Contrast.SD skew,Texture.Contrast.Max median,Texture.Contrast.Max sd,Texture.Contrast.Max skew,Texture.Contrast.Min median,Texture.Contrast.Min sd,Texture.Contrast.Min skew,Texture.Homogeneity.Mean median,Texture.Homogeneity.Mean sd,Texture.Homogeneity.Mean skew,Texture.Homogeneity.Median median,Texture.Homogeneity.Median sd,Texture.Homogeneity.Median skew,Texture.Homogeneity.SD median,Texture.Homogeneity.SD sd,Texture.Homogeneity.SD skew,Texture.Homogeneity.Max median,Texture.Homogeneity.Max sd,Texture.Homogeneity.Max skew,Texture.Homogeneity.Min median,Texture.Homogeneity.Min sd,Texture.Homogeneity.Min skew,Texture.Energy.Mean median,Texture.Energy.Mean sd,Texture.Energy.Mean skew,Texture.Energy.Median median,Texture.Energy.Median sd,Texture.Energy.Median skew,Texture.Energy.SD median,Texture.Energy.SD sd,Texture.Energy.SD skew,Texture.Energy.Max median,Texture.Energy.Max sd,Texture.Energy.Max skew,Texture.Energy.Min median,Texture.Energy.Min sd,Texture.Energy.Min skew,Texture.Correlation.Mean median,Texture.Correlation.Mean sd,Texture.Correlation.Mean skew,Texture.Correlation.Median median,Texture.Correlation.Median sd,Texture.Correlation.Median skew,Texture.Correlation.SD median,Texture.Correlation.SD sd,Texture.Correlation.SD skew,Texture.Correlation.Max median,Texture.Correlation.Max sd,Texture.Correlation.Max skew,Texture.Correlation.Min median,Texture.Correlation.Min sd,Texture.Correlation.Min skew,Cell Number
TCGA-55-6979-01A,-0.216338324,-0.264408082,-0.26786077,-0.024386936,-0.155053731,-0.176117479,-0.033389209,0.048304343,-0.051673227,-0.115394788,0.016091209,0.025628973,-0.076649956,-0.238467703,-0.281861265,-0.21112913,-0.128317391,0.018921039,-0.196025934,-0.141160857,0.043965965,-0.374725886,-0.210858179,0.043136236,-0.440882911,-0.019487403,0.262552929,-0.179624529,-0.166428084,-0.016133613,0.145522996,-0.056773056,-0.058219014,-0.356983464,-0.305034598,0.036390406,-0.366570862,-0.294385703,0.027238624,-0.345029587,-0.271999623,-0.081065787,-0.368536939,-0.300646619,-0.015677775,-0.388495891,-0.314317919,0.046712612,0.046605483,0.047415813,-0.086869845,0.056147492,0.030592251,-0.067305042,0.120539784,-0.019263136,-0.166729058,0.101627497,-0.02143374,-0.068537678,-0.000505667,0.014831751,-0.144645158,0.057256901,0.049662006,-0.069995906,0.058009712,0.035357388,-0.038861528,0.172561019,-0.032621754,-0.111407851,0.14235579,0.013419811,-0.044358241,0.007360141,-0.033702952,-0.084716197,-0.140049381,-0.201507445,-0.072621903,-0.200893944,-0.195714739,-0.055429757,-0.072566429,-0.162807485,-0.17093826,-0.120239094,-0.144250913,-0.214444148,0.003109726,-0.186103937,-0.10693142,0.377292001
TCGA-55-6983-01A,-0.10993082,-0.193159205,-0.207282182,-0.040388286,-0.129867647,-0.145931857,0.024854947,-0.009603578,-0.020901885,-0.042583552,-0.001433639,0.051852439,-0.019568793,-0.175407483,-0.268879677,-0.246988965,-0.221053859,0.14348262,-0.244480453,-0.191362221,0.173481038,-0.047727232,-0.25877234,-0.092596495,-0.144528606,-0.089453878,0.231010036,-0.263457382,-0.286600783,0.116201513,0.133340977,-0.085670458,-0.004318049,-0.27551726,-0.290721965,-0.016070157,-0.26779676,-0.290072091,-0.029393955,-0.28104009,-0.26177357,-0.080666624,-0.2661954,-0.287798363,-0.015136409,-0.275628569,-0.265423261,-0.09290599,0.020763828,-0.047708242,-0.075462406,0.033906037,-0.024181201,-0.037986225,0.075898663,-0.053639239,-0.146572422,0.026884036,-0.028249158,-0.064358857,-0.040269737,-0.003262567,-0.084888542,-0.007966507,-0.057378696,-0.076789544,-0.001525315,-0.06697359,-0.034170616,0.074757919,-0.047148047,-0.102657263,0.025177383,-0.052712772,-0.059390951,-0.090042971,-0.04100818,-0.08666573,-0.139426115,-0.161871898,-0.087312536,-0.090650471,-0.171040816,-0.077763023,-0.158835314,-0.106601316,-0.148222718,-0.160804598,-0.116674522,-0.152074435,-0.020326777,-0.147828038,-0.052626359,0.231199286
TCGA-55-7576-01A,-0.079947139,-0.185104206,-0.220418517,0.040912353,-0.131814143,-0.132297194,0.080963883,-0.009895195,-0.017488616,-0.046991115,0.008418355,0.083298021,0.044020942,-0.132114238,-0.29380791,-0.201082286,-0.101870213,0.002275075,-0.1831001,-0.095619785,0.039390152,-0.269247747,-0.107829204,0.042387769,-0.279497557,-0.065311871,0.250043606,-0.249412417,-0.158881751,-0.001797288,0.109795508,-0.015157164,0.066589646,-0.279502719,-0.173115413,-0.004125566,-0.273681696,-0.164991011,-0.060342548,-0.225893664,-0.220161004,-0.137443157,-0.289350585,-0.167951091,-0.054885977,-0.305605931,-0.176385509,0.012754453,0.085935009,0.024222738,-0.106931328,0.087158741,0.013806519,-0.124409858,0.061406735,-0.048837366,-0.140438022,0.101411726,-0.044688267,-0.028137451,0.042940852,0.028825311,-0.14135394,0.049130213,0.040575531,-0.142059101,0.02569198,0.065935577,-0.128361806,0.110258958,-0.04967471,-0.083348355,0.109962814,0.033559152,-0.049145847,-0.024550812,0.037808744,-0.190035392,0.001909232,-0.120211808,-0.109371415,0.017702121,-0.114011411,-0.070026575,-0.013651614,-0.122142473,-0.106608107,-0.072863952,-0.114075147,-0.135744658,0.010164461,-0.120288301,-0.021016644,0.326298857
TCGA-55-7728-01A,-0.22800059,-0.329029678,-0.229502453,-0.218685624,-0.273953513,-0.195070968,-0.022015305,-0.093576529,0.009020065,0.03038153,-0.051107522,0.154681999,-0.080365068,-0.258189578,-0.132588264,-0.26847472,-0.139207401,0.185815171,-0.262996886,-0.10856728,0.15963373,0.162161795,-0.184686399,-0.146006042,-0.070874962,-0.306965399,0.324238279,-0.386497052,-0.193013445,0.168829254,0.035153523,-0.083268935,-0.095193888,-0.179449068,-0.205377424,0.008601043,-0.170959339,-0.203890798,-0.030128015,-0.185995516,-0.233920186,-0.157381118,-0.180632171,-0.206892607,-0.016533669,-0.157921456,-0.195904164,-0.037572043,-0.111344541,-0.1791706,-0.097007411,-0.106959241,-0.156225989,-0.074390877,0.043972732,-0.127654955,-0.269050643,-0.079189002,-0.156124414,-0.104301134,-0.173301645,-0.18656935,-0.069891585,-0.102476147,-0.165018075,-0.083600566,-0.101510766,-0.165400473,-0.0852747,0.093020087,-0.111567458,-0.240604619,-0.017990284,-0.137930249,-0.096625243,-0.180293987,-0.176576156,-0.078458385,-0.23426462,-0.153030785,-0.020558742,-0.23322571,-0.134777229,-0.065257705,-0.007143425,-0.215480074,-0.337652653,-0.177568606,-0.113695371,-0.120769431,-0.240746457,-0.151321499,-0.007314942,-0.03196576
TCGA-55-7815-01A,-0.187968031,-0.252695725,-0.268829006,-0.152379446,-0.231592684,-0.194866218,0.001742792,-0.111858751,-0.107665364,-0.063199673,0.04022959,0.082867046,-0.039544005,-0.266658956,-0.264059205,-0.115894163,-0.083461783,0.034996442,-0.141364828,-0.049840378,0.05113421,-0.124763154,-0.050337137,-0.054842055,-0.080219667,-0.184287165,0.250192307,-0.207181471,-0.058313273,-0.038559258,0.002324307,-0.106339019,-0.041169898,-0.191125201,-0.127566431,-0.01083377,-0.174239547,-0.099242525,-0.065178593,-0.149163381,-0.078151966,-0.092464016,-0.200341809,-0.065928517,-0.037145022,-0.184995473,-0.151674711,-0.015376742,0.041288355,-0.095470897,-0.068202795,-0.019280459,-0.075281598,-0.014148778,0.094889631,-0.072236584,-0.256234712,0.006094054,-0.066272921,-0.099355461,-0.007747884,-0.090809926,-0.105702418,0.012740207,-0.028648987,-0.060452159,-0.026537223,-0.035641335,-0.074122459,0.074501006,-0.024013342,-0.233943802,0.022416173,-0.065955068,-0.066587837,-0.085770185,-0.095774343,-0.139021242,-0.141307804,-0.102995248,-0.073414627,-0.126378561,-0.146149609,-0.102884084,0.028032132,-0.153221041,-0.294996312,-0.098176321,-0.190147911,-0.276111658,-0.136358518,-0.125323368,-0.024346905,0.340372872
TCGA-55-7911-01A,-0.182054013,-0.200857372,-0.262700081,-0.057520933,-0.189831587,-0.210500479,0.029746659,0.006997618,0.046838617,-0.064387375,0.0296003,0.115722108,-0.002968858,-0.193261001,-0.281884079,0.113129165,0.052435975,-0.019363564,0.055044136,0.074646387,0.006066019,-0.179838065,0.112370685,0.062180927,0.006104742,-0.091394113,0.204174791,-0.007412555,0.069331891,-0.211728914,0.120201644,-0.036303673,-0.014040358,-0.055736761,-0.004229036,-0.050313207,-0.048043575,0.01271081,-0.083567995,-0.053106279,-0.060284262,-0.135781078,-0.063125161,0.034802401,-0.036647745,-0.050994658,0.026511731,0.046158844,0.058448092,0.029967139,-0.08200726,0.041353277,0.038106498,-0.040179563,0.091987584,0.013074886,-0.12168471,0.057996342,0.036200048,-0.044384582,0.03865009,0.000802575,-0.120256108,0.007368442,0.015261514,-0.060850992,0.012507325,0.041697946,-0.060215512,0.112428091,-0.001888576,-0.103988017,0.046773938,0.003629876,-0.075624009,-0.050139905,0.002461339,-0.144397083,0.049583817,-0.114410246,-0.077589075,0.058476157,-0.108119519,-0.05135678,-0.095305301,-0.117747142,-0.137723333,0.020354678,-0.103336746,-0.119695914,0.067308662,-0.131976083,-0.00202721,0.238836204
TCGA-55-8090-01A,-0.075157319,-0.250437567,-0.258480077,-0.106753809,-0.130383167,-0.211877637,-0.003447597,-0.100509208,-0.063074726,-0.057633193,0.081921305,0.181416851,-0.04147065,-0.305197624,-0.258443521,0.004989054,0.016168171,-0.001798528,0.010111791,-0.057077519,-0.006597049,-0.342678935,0.030270081,-0.019865464,-0.196931839,-0.219218408,0.283091867,-0.203948617,0.049361427,-0.100753296,-0.090014028,-0.071340355,-0.074445562,-0.233683618,0.03131269,0.013488904,-0.265502655,0.05338933,0.000254937,-0.185596133,-0.0797429,-0.138507452,-0.23540205,-0.0091358,0.06506742,-0.229606425,-0.054631934,-0.087939714,0.065295304,0.011563275,-0.065149267,0.062616037,0.006927276,-0.114605185,0.06974108,-0.071443552,-0.157062537,0.043901722,-0.079125678,-0.099035319,0.041889009,-0.014857792,-0.061771968,0.067930705,0.014573196,-0.059435691,0.044590733,0.03496918,-0.093675179,0.093397886,-0.067909631,-0.189179202,0.001029452,-0.018131589,-0.081455502,-0.030317875,0.044013404,-0.060784573,-0.051415766,-0.10974687,-0.125337422,-0.069424465,-0.069805692,-0.088870066,-0.066514618,-0.155339702,-0.247672039,-0.035581571,-0.098219436,-0.2290327,-0.055335124,-0.108966617,0.093566994,0.331845044
TCGA-55-8203-01A,-0.057870643,-0.172165359,-0.223082881,0.027236506,-0.140653851,-0.160280116,-0.001384773,-0.065490697,-0.064127725,-0.000765366,0.024075075,0.105381501,-0.042107377,-0.220615278,-0.288744747,-0.13167774,-0.072008122,0.008751815,-0.092668001,-0.046229506,0.039805051,0.057700549,-0.106806712,-0.004192533,-0.082112454,-0.147801978,0.266071507,-0.318796366,-0.141504036,0.026095021,0.05756062,-0.105987107,-0.007838731,-0.1387897,-0.164081358,-0.017883019,-0.137969538,-0.179840048,-0.069333915,-0.117531602,-0.160842527,-0.085585925,-0.14070127,-0.137744503,-0.041734944,-0.107238543,-0.142831413,-0.041342566,0.063251767,-0.103727566,-0.1427368,0.059491512,-0.089969829,-0.1434631,0.045568723,-0.06309431,-0.173351923,0.074050777,-0.116680403,-0.095434707,0.033907273,-0.052210449,-0.160094995,0.022008863,-0.070840902,-0.14306303,0.027455271,-0.036846352,-0.139006001,0.117833612,-0.026314209,-0.176739091,0.076478787,-0.094753793,-0.135731798,-0.051866334,-0.044870193,-0.155481304,-0.05594239,-0.131472513,-0.080358022,-0.052803015,-0.14992408,-0.081505603,-0.066326073,-0.147241416,-0.258188414,-0.091696115,-0.150021002,-0.230085974,-0.011776227,-0.119819499,-0.045842068,0.189568975
TCGA-55-8204-01A,-0.130898416,-0.211504474,-0.305354284,-0.030749853,-0.192487204,-0.193221013,-0.007009795,0.022654634,-0.053407608,-0.066172976,-0.013917747,0.056948371,-0.050132817,-0.129025089,-0.28616326,-0.284438816,-0.246458991,0.04098814,-0.268958616,-0.224332252,0.05788664,-0.241050558,-0.270039015,-0.080036914,-0.351234435,-0.134464346,0.258437159,-0.357567065,-0.256967253,0.004035415,0.037283532,-0.214364649,-0.113596658,-0.364973441,-0.331119484,0.038883301,-0.369766466,-0.346088024,0.008522,-0.293194428,-0.314892172,-0.148899866,-0.372087657,-0.326583973,-0.028835267,-0.360060877,-0.342223847,-0.013547991,0.087490746,-0.124306709,-0.096351182,0.047869494,-0.107524305,-0.097572287,0.139423843,-0.131312058,-0.208036288,0.105366949,-0.138553364,-0.117991713,0.026314658,-0.086392648,-0.094550958,0.02995521,0.003018513,-0.082673659,0.005241393,0.048882438,-0.09720039,0.190134456,-0.091541724,-0.20520764,0.079266114,-0.053174028,-0.079140614,-0.078352504,0.003050742,-0.13954847,-0.115060693,-0.217951311,-0.130200294,-0.119511975,-0.2284223,-0.089683621,-0.054142168,-0.159089733,-0.187804535,-0.188191267,-0.19999124,-0.181458197,-0.087576359,-0.164323211,-0.025875653,0.315552452
TCGA-55-8205-01A,-0.159306257,-0.276995349,-0.242051131,-0.032811476,-0.236474888,-0.271426009,0.026704317,-0.015119077,-0.043568065,0.00312913,0.031549884,0.071690549,-0.008392823,-0.236668987,-0.306593607,0.010601522,-0.065301495,-0.048013807,0.003074743,-0.086168487,-0.049818139,-0.085067225,-0.084719169,-0.02288481,-0.019581335,-0.075210944,0.238521172,-0.075850524,-0.149939164,-0.0058512,-0.060622247,-0.096126505,0.048269303,0.07635776,-0.099291625,0.05921342,0.078089493,-0.072895177,-0.009472976,0.038859995,-0.113143946,-0.052794509,0.048222158,-0.139287672,0.015591937,0.068086997,-0.109491444,0.004189966,0.013216592,-0.034104639,-0.048786097,0.036586688,-0.05447779,-0.060629775,0.100770946,-0.051437674,-0.150043254,0.035925554,-0.015105733,-0.08174598,0.005644908,-0.034155882,-0.097369258,0.029482667,0.031644297,-0.096038479,0.0008083,0.029398363,-0.076802246,0.060168696,-0.026823918,-0.087492255,0.049946356,-0.04327149,-0.093569366,-0.06531308,-0.021778622,-0.041601104,-0.235022433,-0.231791395,-0.084639201,-0.211590574,-0.223767802,-0.071286595,-0.082203551,-0.106956871,-0.183444202,-0.209927748,-0.163194962,-0.191835744,-0.036209182,-0.197039313,-0.007828221,0.325598117
TCGA-55-8299-01A,-0.201234107,-0.275786897,-0.243936729,-0.13047851,-0.277182467,-0.159237829,0.017590771,-0.020462806,-0.014943439,-0.103596299,0.062485172,0.11592238,-0.019412066,-0.211245501,-0.232473195,-0.237805881,0.054479544,-0.005732884,-0.221948374,-0.024469946,0.003530848,-0.317018285,-0.064664842,0.075845171,-0.305657588,-0.099256212,0.223195049,-0.071845303,-0.049207051,-0.0848978,0.121635952,0.07089691,-0.055857322,-0.268809042,-0.245172819,-0.012461953,-0.294171015,-0.207887591,-0.040309928,-0.214268979,-0.201839813,-0.161930809,-0.253633958,-0.17608518,-0.055667756,-0.258475152,-0.221940988,0.033303851,0.045522883,-0.001796526,-0.035544419,0.061002611,-0.029426502,-0.033470974,0.09278256,-0.01320879,-0.125259136,0.035248778,-0.049733796,-0.064058209,0.078173614,-0.032211487,-0.085268019,0.060619913,-0.037009369,-0.065926396,0.03126478,-0.036993454,-0.02082612,0.049180537,-0.001545417,-0.069297297,0.05371208,-0.028007506,-0.102674998,0.063145626,-0.052616937,-0.13170468,-0.112712803,-0.154398754,-0.083426792,-0.111307418,-0.153340355,-0.09847821,-0.057339884,-0.172227576,-0.24786594,-0.067955192,-0.156196265,-0.232883414,-0.127824202,-0.185299302,-0.010547583,0.421710809
TCGA-55-8302-01A,-0.152512464,-0.159826379,-0.241455588,-0.112603759,-0.181534335,-0.191037385,-0.033150952,-0.015788945,-0.037238119,-0.029742442,0.030914538,0.091989072,-0.069653951,-0.214968246,-0.270812149,0.043597237,-0.050940454,-0.02734144,0.008063989,-0.076510573,-0.055577952,-0.09093343,-0.001490703,0.085379992,0.058666664,-0.112986478,0.276291261,-0.193058875,-0.07159167,-0.027436807,-0.082641613,-0.12431675,-0.005721909,0.017121145,0.014455202,-0.036881686,0.011059857,0.001433313,-0.039700306,-0.01630262,-0.010837733,-0.107378816,0.011399839,0.028805389,-0.052990324,-0.019040464,-0.045039643,-0.001218827,-0.027272553,-0.087788989,-0.073404891,0.025728521,-0.084190336,-0.065727386,0.149015557,-0.056981813,-0.168379875,0.05602242,-0.088662019,-0.040080208,-0.052880483,-0.102747893,-0.063807257,0.012344527,-0.07262944,-0.081467147,0.016417172,-0.06531611,-0.072408386,0.137594093,-0.042605242,-0.159551389,0.087969145,-0.084677868,-0.077510635,-0.051570304,-0.110379945,-0.091150142,-0.064570961,-0.11507534,-0.083067748,-0.057665188,-0.120194025,-0.063925839,-0.009069523,-0.107014306,-0.229672154,-0.052416424,-0.159500455,-0.194467397,-0.097854564,-0.119876249,-0.015302015,0.213570333
TCGA-55-8507-01A,-0.26650091,-0.310666529,-0.19760534,-0.137900201,-0.240547662,-0.183860618,0.024935514,-0.047199676,-0.046638738,-0.226426702,0.145381019,0.163101961,-0.013291174,-0.301793867,-0.30053085,0.057466919,0.005046595,-0.026553335,0.004379734,0.005913087,-0.024102037,-0.141092361,-0.012300051,0.118593452,0.017556678,-0.165083609,0.234165712,0.058739029,0.003167549,-0.09979838,0.099078549,-0.129832648,-0.017621708,0.041930231,-0.044490632,-0.086651756,0.020882869,-0.034542734,-0.082039633,-0.049316603,-0.08467017,-0.123340465,0.053095562,-0.044487845,-0.101051027,0.059184892,-0.064850315,-0.039520827,0.059165311,-0.081046046,-0.117128956,0.073853249,-0.102279277,-0.070971627,0.170127952,-0.08392537,-0.141661813,0.112278393,-0.044169822,-0.110145145,-0.009006991,-0.081228467,-0.123370531,0.047556858,-0.05317207,-0.112635581,0.022132841,-0.085749506,-0.080446191,0.188142423,-0.052331059,-0.197061885,0.092130745,-0.044422943,-0.076980873,0.078971174,-0.124154297,-0.124313325,-0.246329702,-0.221760059,-0.063984452,-0.206840559,-0.208880383,-0.060378475,-0.101866481,-0.106839239,-0.255921714,-0.203902041,-0.205295794,-0.193653844,-0.123027588,-0.192989621,-0.073450636,0.406272674
TCGA-55-8513-01A,-0.216698267,-0.11251439,-0.210986201,-0.175447475,-0.147443001,-0.197035796,0.058144913,0.044909886,-0.053093505,0.000318061,0.085386028,0.135023792,0.014897791,-0.221462913,-0.290657151,-0.116805076,-0.107237278,0.079369537,-0.109824155,-0.049781584,0.043120184,0.050139898,-0.078284045,-0.004669508,0.029640228,-0.115221885,0.257241508,-0.247394372,-0.145888962,0.033947926,0.074514523,-0.062984274,0.018171614,-0.020354263,-0.057376148,-0.112317806,-0.004590818,-0.086470006,-0.113825452,-0.096303428,-0.111866882,-0.160574301,0.029575369,-0.11050271,-0.141619615,0.019916905,-0.091530388,-0.131284536,0.084705495,-0.050197366,-0.040020664,0.039196535,-0.076812346,-0.088673599,0.105741879,-0.01754823,-0.174688444,0.074909408,-0.079812268,-0.078857368,0.048027781,-0.048864735,-0.147803496,0.019253184,-0.045880096,-0.095294261,0.015514658,-0.069690849,-0.105512162,0.073665637,-0.008955629,-0.131892493,0.070109671,-0.029173586,-0.081857261,0.053990948,-0.075648346,-0.149130204,-0.250354836,-0.115997021,-0.087146376,-0.249667748,-0.154387414,-0.030434189,-0.161335615,-0.13663566,-0.150366496,-0.18181411,-0.09562926,-0.127123296,-0.152110623,-0.122056471,0.056134971,0.132013046
TCGA-55-8514-01A,-0.053908418,-0.173187301,-0.242251496,-0.066533134,-0.130013814,-0.130874971,0.009369027,-0.060634087,0.025529648,-0.036608735,0.022890939,0.047859151,-0.033525983,-0.254822157,-0.248243581,-0.109341627,-0.074889395,0.046475229,-0.074246084,-0.053064716,0.029810546,0.089867552,-0.062783698,0.009425423,-0.315096324,-0.203707635,0.279378817,-0.163201888,-0.143496105,-0.053211985,-0.016564156,0.010843499,-0.025634231,-0.324972104,-0.229309947,-0.019364172,-0.335391513,-0.227398595,-0.012273237,-0.286713362,-0.267940753,-0.132476895,-0.334110898,-0.234668617,-0.065806947,-0.310022861,-0.218044443,-0.021761973,0.018678838,0.022495346,-0.035188964,0.00631392,0.028596248,-0.052917928,0.021013671,-0.061692992,-0.199694602,0.047071002,-0.088065547,-0.077480017,0.045457191,0.018166407,-0.061178659,0.02861306,0.006426497,-0.069906741,-0.0252854,0.006915619,-0.080090015,0.069767088,-0.063452346,-0.195178339,0.032123798,-0.034987699,-0.078432736,-0.006547887,-0.000865092,-0.069101431,-0.09981597,-0.086168201,-0.178870699,-0.119520361,-0.094919994,-0.17089043,0.011371585,-0.158467335,-0.288594949,-0.096423622,-0.113147426,-0.243402267,-0.138091596,-0.120938282,0.018774123,0.330837467
TCGA-55-8615-01A,-0.115310028,-0.259626059,-0.223512205,-0.025552057,-0.215519456,-0.14871035,0.013566555,0.001735684,0.01600977,-0.13580262,0.050529936,0.100013562,-0.02315416,-0.175542269,-0.302161083,-0.199539473,-0.082598799,0.030542714,-0.185573298,-0.050519066,0.088311545,-0.204992734,-0.10298741,-0.044921275,-0.184719373,-0.118793492,0.230349118,-0.324379053,-0.128604305,0.008576226,0.096501965,0.006583133,0.022521941,-0.241340232,-0.222832454,0.036128466,-0.242876729,-0.227419823,0.016276364,-0.227977228,-0.201923176,-0.081010377,-0.245668385,-0.229260694,-0.046706898,-0.257817661,-0.241619064,-0.036001664,0.043825104,-0.045295193,-0.066516721,0.052888773,-0.060466875,-0.081191975,0.115349991,-0.062906197,-0.132212146,0.070911715,-0.055952098,-0.028253297,0.027551248,-0.061419837,-0.090244685,0.025203214,-0.028119612,-0.086851156,0.029619237,-0.032858535,-0.088363252,0.178272998,-0.06534654,-0.156474607,0.078134861,-0.048033918,-0.061026263,0.009953108,-0.054775545,-0.090400895,-0.101847348,-0.173569216,-0.10151021,-0.103681598,-0.18170378,-0.071236859,-0.024594983,-0.080650071,-0.166314006,-0.112090372,-0.143411685,-0.198487225,-0.042622042,-0.187566004,-0.068011756,0.359482155
TCGA-55-8616-01A,-0.161993642,-0.197342615,-0.249033258,-0.030376121,-0.238196575,-0.18134946,-0.059934681,-0.113585582,-0.009314891,-0.082654623,0.04902025,0.099237309,-0.09611894,-0.226685613,-0.324890257,-0.226426639,-0.109234399,-0.007964277,-0.163772181,-0.117109966,0.023433423,-0.143915054,-0.17617718,0.028385442,-0.278494383,-0.18861567,0.288503471,-0.140008609,-0.141875939,-0.068897529,0.155736928,-0.067416678,-0.066120871,-0.262928292,-0.220730745,0.01325005,-0.287140124,-0.224199116,-0.02706442,-0.222405383,-0.244395909,-0.098061461,-0.266398381,-0.210359684,-0.036164018,-0.24494084,-0.227164767,-0.013566852,0.064513955,-0.104943918,-0.103116942,0.097066131,-0.072889348,-0.066910357,0.096267519,-0.111647057,-0.202514207,0.124770582,-0.079358514,-0.099898612,0.083191097,-0.069073219,-0.105964313,0.026052926,-0.026926148,-0.075293218,0.014447627,-0.003229918,-0.084627349,0.143022547,-0.019229037,-0.175555261,0.140831805,-0.024373061,-0.089609072,-0.094819733,-0.032945877,-0.110331439,-0.089784181,-0.230056317,-0.13653562,-0.059410854,-0.233023886,-0.129758394,-0.031087371,-0.168363904,-0.255974817,-0.155155976,-0.228381224,-0.242518526,-0.068828159,-0.242835013,-0.078204303,0.307516862
TCGA-55-8619-01A,-0.076845387,-0.190669383,-0.221124605,0.005674863,-0.143962859,-0.147824642,-0.000105529,-0.057289567,0.044482171,0.002627505,-0.000716862,0.013839464,-0.041170569,-0.233777827,-0.333572221,-0.129018595,-0.059077626,0.022502647,-0.092472842,-0.064094791,0.032583712,-0.162691023,-0.093258912,0.086698981,-0.188061656,-0.049485972,0.22572951,-0.307658662,-0.099964215,-0.018643199,0.035078138,-0.064595743,0.016277212,-0.176038978,-0.15045695,-0.055419322,-0.198889936,-0.14227814,-0.079590797,-0.120517621,-0.182814885,-0.092786216,-0.191337227,-0.160600326,-0.004437705,-0.155496412,-0.159106412,-0.072780879,0.070043092,-0.074539601,-0.0532497,0.052278061,-0.076886278,-0.054174638,0.015860444,-0.018265151,-0.10744365,0.068678291,-0.065716237,0.007554978,0.0317647,-0.096339141,-0.06957094,0.02157691,-0.038699154,-0.110953416,0.034729885,-0.02696943,-0.115827869,0.075920243,-0.014149155,-0.08623328,0.040659052,-0.012330976,-0.038866864,0.036239684,-0.090092388,-0.176351938,-0.138397242,-0.108977894,-0.033423501,-0.111102107,-0.097285709,-0.005095966,-0.056613905,-0.099998925,-0.164759491,-0.185843407,-0.141896409,-0.177126308,-0.049889814,-0.083237407,-0.003611859,0.425740608
TCGA-55-8621-01A,-0.108003172,-0.266880502,-0.169611098,0.007910939,-0.114399283,-0.117930092,0.016971933,-0.036859475,-0.039483614,-0.083859438,0.116727262,0.114054259,-0.01719158,-0.200475766,-0.31953345,-0.156072403,-0.200034027,-0.02773142,-0.203323574,-0.150226176,-0.002627186,-0.348252826,-0.14101042,0.121809941,-0.350285898,-0.106744978,0.246079373,0.085641577,-0.147606868,-0.045042895,0.156789509,-0.048972787,-0.030772972,-0.281441599,-0.20986352,0.117528738,-0.310310866,-0.202367819,0.048895051,-0.219382559,-0.237860017,-0.104789459,-0.27715041,-0.179399442,0.076777226,-0.267434042,-0.237562893,-0.016400258,-0.018876959,-0.031194112,-0.076235915,0.00576534,-0.093581243,-0.064914526,0.12689869,-0.017038275,-0.074456016,0.108961564,0.04323505,-0.061682071,-0.011731969,-0.019654572,-0.111455876,0.105194567,0.01297125,-0.044895948,0.021197283,0.057627668,-0.027819968,0.044588305,0.02794285,-0.144729157,0.071870924,0.031847666,-0.080486669,0.000188704,0.004894888,-0.069437034,-0.073070715,-0.193633189,-0.107504833,-0.00613688,-0.173317922,-0.081077851,-0.04146186,-0.042224156,-0.123206368,-0.171709807,-0.139408505,-0.084181573,-0.029789107,-0.18129631,-0.020266854,0.349980643
